,Region:Request Segment,Browser,Revenue,Visits,Unique Visitors,Browser_Group,Region_Group
301,AMER:BSDR Online,Chrome 112.0,64947253.54,57005.0,27663.0,Chrome,AMER
302,AMER:BSDR Online,Google Chrome (unknown version),61962210.67,56324.0,26860.0,Google,AMER
303,AMER:BSDR Online,Edge 112.0,38395853.24,37039.0,18757.0,Edge,AMER
304,AMER:BSDR Online,Google Chrome 109.0,36905612.83,28164.0,13862.0,Google,AMER
305,AMER:BSDR Online,Edge 111.0,35138576.61,31427.0,14185.0,Edge,AMER
306,AMER:BSDR Online,Chrome 110.0,24008003.3,27410.0,14952.0,Chrome,AMER
307,AMER:BSDR Online,Edge 110.0,17631388.34,18747.0,10244.0,Edge,AMER
308,AMER:BSDR Online,Microsoft Edge 109.0,12091069.5,12256.0,7236.0,Microsoft,AMER
309,AMER:BSDR Online,Firefox 111.0,6868632.21,7278.0,2937.0,Firefox,AMER
310,AMER:BSDR Online,Firefox 112.0,6069278.75,5215.0,2399.0,Firefox,AMER
311,AMER:BSDR Online,Safari 16.3,3630157.56,2976.0,2093.0,Safari,AMER
312,AMER:BSDR Online,Firefox 110.0,3460713.03,3584.0,1700.0,Firefox,AMER
313,AMER:BSDR Online,Mozilla Firefox 109.0,3065915.46,3437.0,1576.0,Mozilla,AMER
314,AMER:BSDR Online,Mozilla Firefox (unknown version),2955214.73,2765.0,1421.0,Mozilla,AMER
315,AMER:BSDR Online,Safari 13.1,2532197.75,64.0,60.0,Safari,AMER
316,AMER:BSDR Online,Safari 16.4,2313084.54,1273.0,817.0,Safari,AMER
317,AMER:BSDR Online,Google Chrome 108.0,1974024.16,3615.0,2191.0,Google,AMER
318,AMER:BSDR Online,Chrome 113.0,1884287.5,1602.0,1085.0,Chrome,AMER
319,AMER:BSDR Online,Google Chrome 99.0,1636625.72,234.0,64.0,Google,AMER
320,AMER:BSDR Online,Safari 0.8.2,1403462.37,954.0,552.0,Safari,AMER
321,AMER:BSDR Online,Google Chrome 107.0,1330927.13,876.0,412.0,Google,AMER
322,AMER:BSDR Online,Microsoft Edge 108.0,1326977.01,893.0,443.0,Microsoft,AMER
323,AMER:BSDR Online,Mozilla Firefox 102.0,1111968.57,2263.0,627.0,Mozilla,AMER
324,AMER:BSDR Online,Safari 16.1,893423.13,765.0,629.0,Safari,AMER
325,AMER:BSDR Online,Google Chrome 105.0,639573.33,523.0,198.0,Google,AMER
326,AMER:BSDR Online,Safari 15.6,431023.81,427.0,331.0,Safari,AMER
327,AMER:BSDR Online,Safari 16.2,381376.96,624.0,523.0,Safari,AMER
328,AMER:BSDR Online,Google Chrome 100.0,318014.57,492.0,410.0,Google,AMER
329,AMER:BSDR Online,Mozilla Firefox 108.0,303473.69,257.0,104.0,Mozilla,AMER
330,AMER:BSDR Online,Opera 97.0,286193.24,252.0,84.0,Opera,AMER
331,AMER:BSDR Online,Google Chrome 78.0,267610.89,112.0,10.0,Google,AMER
332,AMER:BSDR Online,Google Chrome 101.0,254005.24,601.0,485.0,Google,AMER
333,AMER:BSDR Online,Safari 16.5,248798.93,47.0,36.0,Safari,AMER
334,AMER:BSDR Online,Google Chrome 103.0,196284.81,312.0,161.0,Google,AMER
335,AMER:BSDR Online,Google Chrome 95.0,192520.51,40.0,16.0,Google,AMER
336,AMER:BSDR Online,Google Chrome 104.0,188455.18,169.0,73.0,Google,AMER
337,AMER:BSDR Online,Opera 96.0,152702.71,230.0,72.0,Opera,AMER
338,AMER:BSDR Online,Google Chrome 106.0,143455.16,350.0,210.0,Google,AMER
339,AMER:BSDR Online,Google Chrome 102.0,135340.09,135.0,75.0,Google,AMER
340,AMER:BSDR Online,Chrome Mobile 109.0,128475.32,734.0,647.0,Chrome,AMER
341,AMER:BSDR Online,Opera 95.0,115291.5,166.0,67.0,Opera,AMER
342,AMER:BSDR Online,Chrome 110.0,104636.64,676.0,612.0,Chrome,AMER
343,AMER:BSDR Online,Edge 13.10586,102694.92,11.0,1.0,Edge,AMER
344,AMER:BSDR Online,Google Chrome 92.0,101573.86,32.0,20.0,Google,AMER
345,AMER:BSDR Online,Safari 15.5,100838.1,114.0,89.0,Safari,AMER
346,AMER:BSDR Online,Mozilla Firefox 100.0,99556.15,16.0,6.0,Mozilla,AMER
347,AMER:BSDR Online,Microsoft Edge 106.0,88396.92,74.0,21.0,Microsoft,AMER
348,AMER:BSDR Online,Google Chrome 98.0,87944.98,74.0,40.0,Google,AMER
349,AMER:BSDR Online,Google Chrome 91.0,87850.25,124.0,104.0,Google,AMER
350,AMER:BSDR Online,Safari 15.6.1,83997.42,81.0,52.0,Safari,AMER
351,AMER:BSDR Online,Microsoft Edge 102.0,82322.5,14.0,12.0,Microsoft,AMER
352,AMER:BSDR Online,Google Chrome 96.0,78584.45,40.0,22.0,Google,AMER
353,AMER:BSDR Online,Mozilla Firefox 107.0,68764.17,35.0,25.0,Mozilla,AMER
354,AMER:BSDR Online,Mozilla Firefox 98.0,47813.65,22.0,3.0,Mozilla,AMER
355,AMER:BSDR Online,Internet Explorer 11.0,45388.14,155.0,64.0,Internet Explorer,AMER
356,AMER:BSDR Online,Microsoft Edge 103.0,43425.69,62.0,15.0,Microsoft,AMER
357,AMER:BSDR Online,Edge 114.0,41866.26,116.0,41.0,Edge,AMER
358,AMER:BSDR Online,Google Chrome 73.0,38413.56,4.0,4.0,Google,AMER
359,AMER:BSDR Online,Google Chrome 84.0,37996.07,15.0,11.0,Google,AMER
360,AMER:BSDR Online,Mozilla Firefox 96.0,37577.65,26.0,8.0,Mozilla,AMER
361,AMER:BSDR Online,Mobile Safari 12.0,35138.55,3.0,3.0,Mobile,AMER
362,AMER:BSDR Online,Microsoft Edge 107.0,32589.25,111.0,62.0,Microsoft,AMER
363,AMER:BSDR Online,Safari 15.3,31537.93,39.0,28.0,Safari,AMER
364,AMER:BSDR Online,Safari 15.1,31340.58,13.0,12.0,Safari,AMER
365,AMER:BSDR Online,Mozilla Firefox 104.0,28654.98,42.0,6.0,Mozilla,AMER
366,AMER:BSDR Online,Mozilla Firefox 43.0,26820.28,3.0,1.0,Mozilla,AMER
367,AMER:BSDR Online,Safari 15.4,22880.05,44.0,30.0,Safari,AMER
368,AMER:BSDR Online,Microsoft Edge 96.0,22377.38,37.0,7.0,Microsoft,AMER
369,AMER:BSDR Online,Mozilla Firefox 101.0,21411.53,30.0,9.0,Mozilla,AMER
370,AMER:BSDR Online,Edge 113.0,20111.0,50.0,23.0,Edge,AMER
371,AMER:BSDR Online,Chrome Mobile 108.0,19005.17,98.0,88.0,Chrome,AMER
372,AMER:BSDR Online,Safari 16.0,18332.32,207.0,192.0,Safari,AMER
373,AMER:BSDR Online,Google Chrome 94.0,17958.04,20.0,7.0,Google,AMER
374,AMER:BSDR Online,Google Chrome 97.0,16647.88,112.0,35.0,Google,AMER
375,AMER:BSDR Online,Opera 98.0,14616.35,46.0,24.0,Opera,AMER
376,AMER:BSDR Online,Safari 15.0,14099.99,10.0,7.0,Safari,AMER
377,AMER:BSDR Online,Microsoft Edge 101.0,12451.39,20.0,14.0,Microsoft,AMER
378,AMER:BSDR Online,Safari 14.1,12145.9,48.0,37.0,Safari,AMER
379,AMER:BSDR Online,Microsoft Edge 99.0,11623.25,119.0,26.0,Microsoft,AMER
380,AMER:BSDR Online,Mozilla Firefox 97.0,11575.5,18.0,5.0,Mozilla,AMER
381,AMER:BSDR Online,Microsoft Internet Explorer 11,9986.16,83.0,43.0,Microsoft,AMER
382,AMER:BSDR Online,Safari 12.1,8171.96,17.0,14.0,Safari,AMER
383,AMER:BSDR Online,::unspecified::,7859.05,116.0,116.0,unspecified,AMER
384,AMER:BSDR Online,Firefox 113.0,7606.4,27.0,16.0,Firefox,AMER
385,AMER:BSDR Online,Safari 14.1.2,7026.11,11.0,9.0,Safari,AMER
386,AMER:BSDR Online,Mozilla Firefox 82.0,6984.9,6.0,4.0,Mozilla,AMER
387,AMER:BSDR Online,Google Chrome 87.0,5572.0,90.0,27.0,Google,AMER
388,AMER:BSDR Online,Firefox 110.1,5510.5,7.0,7.0,Firefox,AMER
389,AMER:BSDR Online,Samsung Browser 20.0,5242.17,414.0,318.0,Samsung,AMER
390,AMER:BSDR Online,Google Chrome 49.0,5060.85,9.0,8.0,Google,AMER
391,AMER:BSDR Online,Chrome 114.0,4815.48,10.0,7.0,Chrome,AMER
392,AMER:BSDR Online,Samsung Browser 19.0,4728.08,43.0,41.0,Samsung,AMER
393,AMER:BSDR Online,Safari,4350.96,464.0,434.0,Safari,AMER
394,AMER:BSDR Online,Microsoft Edge 89.0,4306.58,5.0,4.0,Microsoft,AMER
395,AMER:BSDR Online,Google Chrome 90.0,4185.05,63.0,43.0,Google,AMER
396,AMER:BSDR Online,Google Chrome 83.0,3850.53,25.0,15.0,Google,AMER
397,AMER:BSDR Online,Opera Mobile 74.1,3694.56,13.0,4.0,Opera,AMER
398,AMER:BSDR Online,Safari 13.1.2,3690.75,7.0,6.0,Safari,AMER
399,AMER:BSDR Online,::other::,70154.06,1540.0,0.0,other,AMER
400,AMER:Consumer Online,Chrome 111.0,73559290.85,2053025.0,874553.0,Chrome,AMER
401,AMER:Consumer Online,Chrome 112.0,45663185.52,1242784.0,553360.0,Chrome,AMER
402,AMER:Consumer Online,Google Chrome (unknown version),41042032.41,1081088.0,534792.0,Google,AMER
403,AMER:Consumer Online,Google Chrome 109.0,36832654.38,639608.0,336320.0,Google,AMER
404,AMER:Consumer Online,Chrome 110.0,29234763.79,789457.0,418878.0,Chrome,AMER
405,AMER:Consumer Online,Safari 16.3,21038990.67,359786.0,210218.0,Safari,AMER
406,AMER:Consumer Online,Edge 111.0,14751366.42,525681.0,234815.0,Edge,AMER
407,AMER:Consumer Online,Edge 112.0,13259431.91,519622.0,224192.0,Edge,AMER
408,AMER:Consumer Online,Edge 110.0,8145950.44,310187.0,157738.0,Edge,AMER
409,AMER:Consumer Online,Safari 16.1,7399873.63,120413.0,73906.0,Safari,AMER
410,AMER:Consumer Online,Safari 16.0,7166748.43,55165.0,34288.0,Safari,AMER
411,AMER:Consumer Online,Safari 16.2,6745283.86,109710.0,68652.0,Safari,AMER
412,AMER:Consumer Online,Firefox 111.0,6386994.44,125641.0,60429.0,Firefox,AMER
413,AMER:Consumer Online,Chrome 110.0,5567149.89,135853.0,77487.0,Chrome,AMER
414,AMER:Consumer Online,Safari 16.4,5464228.2,103400.0,61987.0,Safari,AMER
415,AMER:Consumer Online,Microsoft Edge 109.0,5453540.56,176309.0,92542.0,Microsoft,AMER
416,AMER:Consumer Online,Chrome Mobile 109.0,4763790.66,125160.0,69612.0,Chrome,AMER
417,AMER:Consumer Online,Safari 0.8.2,4628679.42,46160.0,28335.0,Safari,AMER
418,AMER:Consumer Online,Safari 15.6,4328254.48,58526.0,36343.0,Safari,AMER
419,AMER:Consumer Online,Safari,4154298.55,67564.0,50080.0,Safari,AMER
420,AMER:Consumer Online,Firefox 112.0,3746340.78,79803.0,40180.0,Firefox,AMER
421,AMER:Consumer Online,Firefox 110.0,3245634.02,75670.0,37951.0,Firefox,AMER
422,AMER:Consumer Online,Mozilla Firefox 109.0,3186014.03,57438.0,32119.0,Mozilla,AMER
423,AMER:Consumer Online,Samsung Browser 20.0,3085559.21,80541.0,34665.0,Samsung,AMER
424,AMER:Consumer Online,Mozilla Firefox (unknown version),3051694.24,54197.0,30664.0,Mozilla,AMER
425,AMER:Consumer Online,Google Chrome 108.0,2744963.7,68887.0,39612.0,Google,AMER
426,AMER:Consumer Online,Google Chrome 103.0,1511550.94,15225.0,9754.0,Google,AMER
427,AMER:Consumer Online,Google Chrome 105.0,1445343.05,16703.0,10891.0,Google,AMER
428,AMER:Consumer Online,Chrome 113.0,1332371.03,34469.0,21903.0,Chrome,AMER
429,AMER:Consumer Online,Google Chrome 107.0,1239773.95,15328.0,7235.0,Google,AMER
430,AMER:Consumer Online,Safari 15.5,964453.49,10841.0,6866.0,Safari,AMER
431,AMER:Consumer Online,Safari 14.1,841946.57,9751.0,6184.0,Safari,AMER
432,AMER:Consumer Online,Chrome Mobile 108.0,707123.88,19477.0,9509.0,Chrome,AMER
433,AMER:Consumer Online,Safari 15.6.1,659612.49,4880.0,3175.0,Safari,AMER
434,AMER:Consumer Online,Mozilla Firefox 102.0,650705.94,27209.0,10982.0,Mozilla,AMER
435,AMER:Consumer Online,Opera 95.0,650442.16,9874.0,5056.0,Opera,AMER
436,AMER:Consumer Online,Google Chrome 106.0,619334.54,29460.0,25695.0,Google,AMER
437,AMER:Consumer Online,Samsung Browser,579226.18,2797.0,1906.0,Samsung,AMER
438,AMER:Consumer Online,Opera 96.0,543928.84,22304.0,8598.0,Opera,AMER
439,AMER:Consumer Online,Safari 15.4,543912.47,6445.0,3937.0,Safari,AMER
440,AMER:Consumer Online,Google Chrome 104.0,531239.74,14768.0,11847.0,Google,AMER
441,AMER:Consumer Online,Google Chrome 100.0,477203.42,8846.0,6555.0,Google,AMER
442,AMER:Consumer Online,Samsung Browser 19.0,472586.08,12383.0,6550.0,Samsung,AMER
443,AMER:Consumer Online,Microsoft Edge 108.0,420456.2,17640.0,8917.0,Microsoft,AMER
444,AMER:Consumer Online,Opera 97.0,382720.09,14213.0,6312.0,Opera,AMER
445,AMER:Consumer Online,Safari 15.1,339149.82,2444.0,1575.0,Safari,AMER
446,AMER:Consumer Online,Google Chrome 98.0,330175.37,3065.0,1964.0,Google,AMER
447,AMER:Consumer Online,Google Chrome 102.0,304013.97,9937.0,7440.0,Google,AMER
448,AMER:Consumer Online,Google Chrome 101.0,294703.23,11545.0,9749.0,Google,AMER
449,AMER:Consumer Online,Safari 15.3,278154.92,3767.0,2254.0,Safari,AMER
450,AMER:Consumer Online,Chrome Mobile 104.0,236176.26,8249.0,3374.0,Chrome,AMER
451,AMER:Consumer Online,Chrome Mobile 106.0,233544.13,9221.0,4164.0,Chrome,AMER
452,AMER:Consumer Online,Safari (unknown version),227458.74,1799.0,1242.0,Safari,AMER
453,AMER:Consumer Online,Mozilla Firefox 108.0,224271.61,3872.0,2174.0,Mozilla,AMER
454,AMER:Consumer Online,Safari 14.0,223395.85,3524.0,2265.0,Safari,AMER
455,AMER:Consumer Online,Chrome Mobile 107.0,222506.75,7366.0,3902.0,Chrome,AMER
456,AMER:Consumer Online,Safari 15.2,210465.83,2143.0,1373.0,Safari,AMER
457,AMER:Consumer Online,Safari 14.1.2,175594.8,1346.0,945.0,Safari,AMER
458,AMER:Consumer Online,Google Chrome 86.0,171746.9,7347.0,6027.0,Google,AMER
459,AMER:Consumer Online,Safari 15.0,170779.3,1340.0,880.0,Safari,AMER
460,AMER:Consumer Online,Google Chrome 97.0,167902.48,2550.0,1434.0,Google,AMER
461,AMER:Consumer Online,Safari 16.5,151451.45,4006.0,2292.0,Safari,AMER
462,AMER:Consumer Online,Chrome Mobile 103.0,128385.65,4302.0,2216.0,Chrome,AMER
463,AMER:Consumer Online,Chrome Mobile 105.0,126586.79,4708.0,1902.0,Chrome,AMER
464,AMER:Consumer Online,Google Chrome 96.0,121107.43,2608.0,1490.0,Google,AMER
465,AMER:Consumer Online,Chrome Mobile 99.0,118752.37,3617.0,1826.0,Chrome,AMER
466,AMER:Consumer Online,Safari 13.1,111561.55,2391.0,1551.0,Safari,AMER
467,AMER:Consumer Online,Mobile Safari 12.0,108475.99,532.0,398.0,Mobile,AMER
468,AMER:Consumer Online,Google Chrome 87.0,108257.65,43778.0,7810.0,Google,AMER
469,AMER:Consumer Online,Google Chrome 93.0,106915.82,2384.0,1931.0,Google,AMER
470,AMER:Consumer Online,Chrome Mobile 102.0,106819.66,2309.0,1128.0,Chrome,AMER
471,AMER:Consumer Online,Amazon Silk 108.2,105205.98,1650.0,1014.0,Amazon,AMER
472,AMER:Consumer Online,Firefox 113.0,101079.71,578.0,309.0,Firefox,AMER
473,AMER:Consumer Online,Chrome Mobile 96.0,96975.73,2845.0,1555.0,Chrome,AMER
474,AMER:Consumer Online,Safari 12.1,93830.91,3174.0,2251.0,Safari,AMER
475,AMER:Consumer Online,Google Chrome 99.0,88582.11,74348.0,72707.0,Google,AMER
476,AMER:Consumer Online,Microsoft Edge 107.0,82910.59,3892.0,2196.0,Microsoft,AMER
477,AMER:Consumer Online,Mozilla Firefox 91.0,82543.49,2517.0,1031.0,Mozilla,AMER
478,AMER:Consumer Online,Mozilla Firefox 106.0,81227.52,2193.0,1492.0,Mozilla,AMER
479,AMER:Consumer Online,Mozilla Firefox 107.0,73895.76,1432.0,878.0,Mozilla,AMER
480,AMER:Consumer Online,Amazon Silk 108.1,72955.89,847.0,572.0,Amazon,AMER
481,AMER:Consumer Online,Mozilla Firefox 105.0,65870.92,826.0,454.0,Mozilla,AMER
482,AMER:Consumer Online,Chrome 114.0,61182.71,654.0,348.0,Chrome,AMER
483,AMER:Consumer Online,Google Chrome 94.0,60168.35,1234.0,624.0,Google,AMER
484,AMER:Consumer Online,Firefox 110.2,59980.32,654.0,483.0,Firefox,AMER
485,AMER:Consumer Online,Amazon Silk 110.2,55815.54,872.0,475.0,Amazon,AMER
486,AMER:Consumer Online,Chrome Mobile 87.0,54909.39,2759.0,1467.0,Chrome,AMER
487,AMER:Consumer Online,Avast Secure Browser,52744.17,704.0,411.0,Avast,AMER
488,AMER:Consumer Online,Google Chrome 91.0,51801.6,1667.0,873.0,Google,AMER
489,AMER:Consumer Online,Mozilla Firefox 78.0,50633.24,944.0,522.0,Mozilla,AMER
490,AMER:Consumer Online,Microsoft Edge 92.0,49570.89,6140.0,5152.0,Microsoft,AMER
491,AMER:Consumer Online,Google Chrome 95.0,47942.01,1329.0,623.0,Google,AMER
492,AMER:Consumer Online,Google Chrome 92.0,47866.46,2719.0,1611.0,Google,AMER
493,AMER:Consumer Online,Google Chrome 81.0,47808.96,18381.0,18140.0,Google,AMER
494,AMER:Consumer Online,Chrome Mobile 95.0,43904.94,2243.0,1374.0,Chrome,AMER
495,AMER:Consumer Online,Chrome Mobile 97.0,43354.91,1366.0,786.0,Chrome,AMER
496,AMER:Consumer Online,Firefox 110.1,40717.05,442.0,320.0,Firefox,AMER
497,AMER:Consumer Online,Samsung Browser 18.0,38519.44,933.0,433.0,Samsung,AMER
498,AMER:Consumer Online,Opera 98.0,37725.6,1675.0,995.0,Opera,AMER
499,AMER:Consumer Online,::other::,2251205.11,187628.0,0.0,other,AMER
500,APJ:BSDT Online,Chrome 111.0,53060659.3,5201091.0,3069521.0,Chrome,APJ
501,APJ:BSDT Online,Chrome 112.0,37485790.12,3292010.0,1982360.0,Chrome,APJ
502,APJ:BSDT Online,Google Chrome (unknown version),37009880.18,2880270.0,1740523.0,Google,APJ
503,APJ:BSDT Online,Edge 111.0,29003804.88,1528827.0,882893.0,Edge,APJ
504,APJ:BSDT Online,Edge 112.0,28180216.02,1508565.0,874269.0,Edge,APJ
505,APJ:BSDT Online,Google Chrome 109.0,21999150.09,2117342.0,1392716.0,Google,APJ
506,APJ:BSDT Online,Chrome 110.0,16289290.86,2135696.0,1400340.0,Chrome,APJ
507,APJ:BSDT Online,Google Chrome 86.0,15976858.72,313839.0,161991.0,Google,APJ
508,APJ:BSDT Online,Edge 110.0,12794495.28,908662.0,554138.0,Edge,APJ
509,APJ:BSDT Online,Microsoft Edge 109.0,9053586.35,574950.0,369512.0,Microsoft,APJ
510,APJ:BSDT Online,Mozilla Firefox 102.0,8648791.03,53949.0,33173.0,Mozilla,APJ
511,APJ:BSDT Online,Google Chrome 97.0,7095908.03,34730.0,28604.0,Google,APJ
512,APJ:BSDT Online,Mozilla Firefox 95.0,6899478.09,1391.0,817.0,Mozilla,APJ
513,APJ:BSDT Online,Google Chrome 108.0,6282131.67,343627.0,204690.0,Google,APJ
514,APJ:BSDT Online,Firefox 110.0,4241213.84,148377.0,96462.0,Firefox,APJ
515,APJ:BSDT Online,Microsoft Edge 108.0,4076487.65,119174.0,71297.0,Microsoft,APJ
516,APJ:BSDT Online,Firefox 111.0,3810444.74,269065.0,164617.0,Firefox,APJ
517,APJ:BSDT Online,Safari,2868866.65,1190955.0,898479.0,Safari,APJ
518,APJ:BSDT Online,Google Chrome 92.0,2867217.74,16673.0,10488.0,Google,APJ
519,APJ:BSDT Online,Google Chrome 96.0,2309546.84,25647.0,20263.0,Google,APJ
520,APJ:BSDT Online,Mozilla Firefox (unknown version),2286998.89,119826.0,79350.0,Mozilla,APJ
521,APJ:BSDT Online,Safari 16.3,2228259.1,1291326.0,796335.0,Safari,APJ
522,APJ:BSDT Online,Firefox 112.0,2212363.23,164653.0,107702.0,Firefox,APJ
523,APJ:BSDT Online,Google Chrome 98.0,2008788.07,50796.0,39911.0,Google,APJ
524,APJ:BSDT Online,Google Chrome 101.0,1499715.12,19371.0,13176.0,Google,APJ
525,APJ:BSDT Online,Mozilla Firefox 109.0,1398891.12,132597.0,88241.0,Mozilla,APJ
526,APJ:BSDT Online,Chrome 113.0,1333066.78,86140.0,66022.0,Chrome,APJ
527,APJ:BSDT Online,Google Chrome 85.0,1282109.24,4871.0,3638.0,Google,APJ
528,APJ:BSDT Online,Whale 3.19,1040721.75,16083.0,9859.0,Whale,APJ
529,APJ:BSDT Online,Google Chrome 105.0,1011552.16,32161.0,19729.0,Google,APJ
530,APJ:BSDT Online,Google Chrome 95.0,986794.72,74244.0,36456.0,Google,APJ
531,APJ:BSDT Online,Google Chrome 104.0,916764.63,29593.0,18785.0,Google,APJ
532,APJ:BSDT Online,Google Chrome 69.0,812144.56,55738.0,26818.0,Google,APJ
533,APJ:BSDT Online,SouGou Browser,750756.02,28317.0,12422.0,SouGou,APJ
534,APJ:BSDT Online,QQ Browser 11.6,687859.29,25754.0,13795.0,QQ,APJ
535,APJ:BSDT Online,Google Chrome 103.0,680943.17,97413.0,75615.0,Google,APJ
536,APJ:BSDT Online,Microsoft Edge 107.0,629736.96,32235.0,20340.0,Microsoft,APJ
537,APJ:BSDT Online,Safari 16.1,601870.72,572075.0,378834.0,Safari,APJ
538,APJ:BSDT Online,Huawei Browser 13.0,581779.98,59125.0,39576.0,Huawei,APJ
539,APJ:BSDT Online,Google Chrome 102.0,569617.77,32962.0,23903.0,Google,APJ
540,APJ:BSDT Online,QQ Browser 11.5,567409.57,14156.0,8356.0,QQ,APJ
541,APJ:BSDT Online,Safari 15.4,557573.58,44307.0,28157.0,Safari,APJ
542,APJ:BSDT Online,Google Chrome 81.0,549161.11,21906.0,19175.0,Google,APJ
543,APJ:BSDT Online,Safari 14.0,527262.13,30145.0,20443.0,Safari,APJ
544,APJ:BSDT Online,Google Chrome 94.0,516347.9,16293.0,8913.0,Google,APJ
545,APJ:BSDT Online,Chrome Mobile 107.0,503324.02,177856.0,125877.0,Chrome,APJ
546,APJ:BSDT Online,Whale 3.20,494748.86,8015.0,5181.0,Whale,APJ
547,APJ:BSDT Online,Chrome Mobile 86.0,489439.09,139087.0,101399.0,Chrome,APJ
548,APJ:BSDT Online,Safari 16.4,473094.73,364043.0,225524.0,Safari,APJ
549,APJ:BSDT Online,Safari 0.8.2,471612.21,100751.0,63526.0,Safari,APJ
550,APJ:BSDT Online,Google Chrome 106.0,441463.46,38112.0,25301.0,Google,APJ
551,APJ:BSDT Online,Safari 15.6,440200.56,326230.0,214944.0,Safari,APJ
552,APJ:BSDT Online,QQBrowser,432796.16,35089.0,19628.0,QQ,APJ
553,APJ:BSDT Online,Google Chrome 89.0,400638.3,7456.0,5061.0,Google,APJ
554,APJ:BSDT Online,QQ Browser 11.7,358548.49,17180.0,8848.0,QQ,APJ
555,APJ:BSDT Online,Mozilla Firefox 91.0,323900.86,5017.0,3502.0,Mozilla,APJ
556,APJ:BSDT Online,Google Chrome 80.0,305359.67,58919.0,27627.0,Google,APJ
557,APJ:BSDT Online,UC Browser 15.3,299103.88,9730.0,5734.0,Browser,APJ
558,APJ:BSDT Online,Google Chrome 100.0,260302.82,27598.0,13687.0,Google,APJ
559,APJ:BSDT Online,Microsoft Edge 92.0,255827.16,221884.0,189696.0,Microsoft,APJ
560,APJ:BSDT Online,Safari 16.0,238888.77,283383.0,194964.0,Safari,APJ
561,APJ:BSDT Online,Google Chrome 107.0,233801.15,59568.0,40171.0,Google,APJ
562,APJ:BSDT Online,Safari 16.2,228468.15,486163.0,320121.0,Safari,APJ
563,APJ:BSDT Online,Safari 14.1,204474.57,62325.0,42007.0,Safari,APJ
564,APJ:BSDT Online,Google Chrome 99.0,151311.43,60642.0,52203.0,Google,APJ
565,APJ:BSDT Online,Microsoft Internet Explorer 11,149937.41,12583.0,8928.0,Microsoft,APJ
566,APJ:BSDT Online,Microsoft Edge 105.0,145134.2,9061.0,6139.0,Microsoft,APJ
567,APJ:BSDT Online,Google Chrome 87.0,125096.88,15677.0,9472.0,Google,APJ
568,APJ:BSDT Online,Chrome Mobile 109.0,122761.51,684067.0,482548.0,Chrome,APJ
569,APJ:BSDT Online,Chrome 110.0,118581.65,458963.0,306062.0,Chrome,APJ
570,APJ:BSDT Online,Mozilla Firefox 105.0,107299.91,3701.0,2743.0,Mozilla,APJ
571,APJ:BSDT Online,Samsung Browser 20.0,100722.75,336558.0,204865.0,Samsung,APJ
572,APJ:BSDT Online,Google Chrome 77.0,94884.72,13161.0,12422.0,Google,APJ
573,APJ:BSDT Online,Safari 15.6.1,90155.27,11364.0,7676.0,Safari,APJ
574,APJ:BSDT Online,Mozilla Firefox 108.0,84167.78,11168.0,8150.0,Mozilla,APJ
575,APJ:BSDT Online,Chrome Mobile 87.0,65172.74,47202.0,32138.0,Chrome,APJ
576,APJ:BSDT Online,Safari 15.0,62799.38,15465.0,10788.0,Safari,APJ
577,APJ:BSDT Online,Microsoft Edge 104.0,62419.36,5575.0,3814.0,Microsoft,APJ
578,APJ:BSDT Online,MIUI Browser 17.5,49979.52,12809.0,7681.0,Browser,APJ
579,APJ:BSDT Online,QQ Browser 11.0,47207.43,858.0,411.0,QQ,APJ
580,APJ:BSDT Online,Chrome Mobile 75.0,45423.54,4464.0,4055.0,Chrome,APJ
581,APJ:BSDT Online,MQQ Browser 13.7,40751.63,7721.0,5224.0,QQ,APJ
582,APJ:BSDT Online,QQ Browser 11.4,40608.92,1708.0,894.0,QQ,APJ
583,APJ:BSDT Online,Safari 15.5,40020.76,65312.0,43956.0,Safari,APJ
584,APJ:BSDT Online,Microsoft Edge 106.0,36098.74,13767.0,8713.0,Microsoft,APJ
585,APJ:BSDT Online,VivoBrowser 14.5,35861.22,1510.0,1165.0,Browser,APJ
586,APJ:BSDT Online,Google Chrome 91.0,34668.63,9448.0,6135.0,Google,APJ
587,APJ:BSDT Online,Opera 96.0,33781.67,21719.0,12965.0,Opera,APJ
588,APJ:BSDT Online,Google Chrome 78.0,28692.98,18525.0,11600.0,Google,APJ
589,APJ:BSDT Online,Mozilla Firefox 98.0,24652.81,1196.0,855.0,Mozilla,APJ
590,APJ:BSDT Online,Microsoft Edge 18,24464.87,78966.0,76646.0,Microsoft,APJ
591,APJ:BSDT Online,Google Chrome 88.0,24065.37,66199.0,64928.0,Google,APJ
592,APJ:BSDT Online,Safari 15.3,23194.81,18418.0,12160.0,Safari,APJ
593,APJ:BSDT Online,Sleipnir 6.4,22980.85,1058.0,378.0,Sleipnir,APJ
594,APJ:BSDT Online,Chrome Mobile 108.0,21751.82,179108.0,122872.0,Chrome,APJ
595,APJ:BSDT Online,Microsoft Edge 89.0,20959.13,23738.0,20591.0,Microsoft,APJ
596,APJ:BSDT Online,Huawei Browser 12.0,18546.16,1359.0,935.0,Huawei,APJ
597,APJ:BSDT Online,Safari 13.1,16405.17,11855.0,7754.0,Safari,APJ
598,APJ:BSDT Online,Microsoft Edge 91.0,16268.44,1937.0,1332.0,Microsoft,APJ
599,APJ:BSDT Online,::other::,379042.11,2056723.0,0.0,other,APJ
